iter	Passed	Remaining
199	2607	23465
200	2618	23435
201	2628	23400
202	2640	23371
203	2651	23347
204	2662	23312
205	2672	23274
206	2683	23248
207	2694	23213
208	2706	23189
209	2717	23163
210	2728	23130
211	2740	23115
212	2752	23092
213	2763	23062
214	2774	23035
215	2785	23007
216	2796	22980
217	2809	22969
218	2825	22981
219	2839	22972
220	2851	22949
221	2862	22922
222	2873	22896
223	2884	22868
224	2893	22829
225	2904	22800
226	2915	22774
227	2927	22753
228	2938	22725
229	2949	22696
230	2959	22663
231	2974	22668
232	2990	22680
233	3001	22653
234	3012	22626
235	3023	22599
236	3035	22578
237	3045	22550
238	3058	22539
239	3069	22510
240	3079	22478
241	3090	22450
242	3102	22432
243	3118	22439
244	3130	22422
245	3141	22401
246	3151	22370
247	3164	22357
248	3179	22356
249	3193	22355
250	3204	22327
251	3215	22306
252	3230	22308
253	3244	22304
254	3256	22281
255	3266	22252
256	3278	22233
257	3287	22199
258	3298	22170
259	3309	22146
260	3319	22117
261	3330	22091
262	3341	22066
263	3351	22035
264	3361	22008
265	3372	21982
266	3382	21957
267	3394	21937
268	3405	21912
269	3415	21885
270	3427	21867
271	3437	21840
272	3447	21808
273	3459	21791
274	3474	21794
275	3484	21763
276	3494	21735
277	3505	21714
278	3515	21687
279	3526	21665
280	3541	21666
281	3553	21650
282	3564	21627
283	3574	21599
284	3585	21574
285	3595	21545
286	3605	21521
287	3616	21496
288	3627	21476
289	3638	21455
290	3648	21425
291	3658	21401
292	3669	21377
293	3680	21355
294	3691	21337
295	3706	21335
296	3721	21340
297	3736	21342
298	3747	21321
299	3758	21300
300	3770	21283
301	3782	21267
302	3792	21238
303	3803	21217
304	3813	21191
305	3823	21168
306	3835	21150
307	3848	21141
308	3858	21117
309	3872	21109
310	3882	21085
311	3892	21058
312	3952	21302
313	4009	21527
314	4020	21506
315	4031	21484
316	4042	21460
317	4054	21444
318	4066	21428
319	4081	21425
320	4098	21436
321	4109	21415
322	4121	21398
323	4134	21388
324	4151	21394
325	4160	21361
326	4170	21334
327	4179	21306
328	4188	21275
329	4199	21250
330	4209	21226
331	4220	21202
332	4229	21173
333	4239	21148
334	4250	21127
335	4260	21101
336	4270	21073
337	4280	21047
338	4289	21016
339	4299	20992
340	4310	20970
341	4320	20944
342	4331	20923
343	4342	20905
344	4353	20886
345	4364	20865
346	4378	20859
347	4389	20838
348	4401	20821
349	4415	20813
350	4424	20786
351	4435	20767
352	4448	20754
353	4459	20734
354	4472	20724
355	4485	20714
356	4498	20705
357	4512	20696
358	4522	20671
359	4534	20657
360	4546	20641
361	4556	20619
362	4569	20605
363	4581	20590
364	4592	20572
365	4602	20547
366	4614	20531
367	4626	20515
368	4636	20495
369	4648	20478
370	4660	20463
371	4670	20440
372	4683	20429
373	4697	20421
374	4708	20402
375	4718	20378
376	4731	20368
377	4743	20353
378	4753	20330
379	4765	20314
380	4777	20299
381	4788	20282
382	4798	20257
383	4808	20235
384	4819	20215
385	4830	20197
386	4840	20175
387	4850	20152
388	4860	20130
389	4872	20115
390	4887	20111
391	4898	20092
392	4908	20071
393	4918	20046
394	4927	20022
395	4938	20002
396	4948	19981
397	4959	19964
398	4970	19945
399	4982	19928
400	4993	19911
401	5006	19901
402	5017	19883
403	5029	19870
404	5041	19854
405	5052	19837
406	5063	19817
407	5075	19805
408	5088	19795
409	5098	19773
410	5109	19754
411	5121	19738
412	5131	19718
413	5143	19703
414	5155	19691
415	5167	19677
416	5178	19659
417	5190	19646
418	5203	19634
419	5213	19614
420	5226	19600
421	5238	19587
422	5251	19578
423	5262	19561
424	5275	19549
425	5287	19535
426	5296	19511
427	5308	19499
428	5322	19489
429	5335	19482
430	5348	19469
431	5360	19454
432	5373	19445
433	5385	19432
434	5397	19419
435	5408	19402
436	5420	19386
437	5433	19375
438	5442	19353
439	5453	19335
440	5464	19318
441	5475	19299
442	5486	19282
443	5496	19263
444	5506	19242
445	5517	19224
446	5528	19207
447	5540	19193
448	5550	19173
449	5560	19153
450	5572	19138
451	5583	19121
452	5592	19098
453	5603	19082
454	5614	19064
455	5625	19046
456	5635	19027
457	5645	19006
458	5655	18988
459	5666	18969
460	5676	18949
461	5686	18930
462	5697	18914
463	5707	18892
464	5717	18874
465	5729	18861
466	5744	18855
467	5754	18837
468	5764	18818
469	5775	18800
470	5786	18783
471	5795	18762
472	5805	18742
473	5816	18725
474	5827	18708
475	5837	18690
476	5848	18674
477	5860	18659
478	5870	18642
479	5881	18624
480	5891	18606
481	5900	18584
482	5911	18565
483	5920	18545
484	5931	18529
485	5943	18514
486	5952	18493
487	5963	18477
488	5976	18467
489	5991	18463
490	6001	18443
491	6012	18429
492	6024	18414
493	6038	18408
494	6049	18392
495	6060	18376
496	6072	18364
497	6089	18366
498	6099	18348
499	6109	18329
500	6119	18309
501	6130	18293
502	6140	18276
503	6152	18260
504	6163	18245
505	6175	18232
506	6186	18217
507	6197	18201
508	6208	18185
509	6217	18165
510	6228	18150
511	6240	18137
512	6251	18120
513	6262	18104
514	6272	18087
515	6282	18069
516	6310	18100
517	6364	18209
518	6380	18206
519	6396	18206
520	6412	18203
521	6423	18188
522	6435	18174
523	6446	18157
524	6456	18138
525	6467	18124
526	6478	18107
527	6489	18090
528	6499	18073
529	6511	18059
530	6523	18047
531	6533	18028
532	6547	18021
533	6559	18009
534	6571	17994
535	6582	17978
536	6591	17958
537	6602	17940
538	6611	17920
539	6622	17906
540	6634	17892
541	6644	17874
542	6655	17858
543	6667	17844
544	6677	17827
545	6688	17812
546	6699	17794
547	6709	17777
548	6721	17764
549	6740	17769
550	6757	17769
551	6774	17770
552	6791	17769
553	6808	17770
554	6819	17754
555	6829	17737
556	6839	17719
557	6851	17705
558	6864	17695
559	6874	17678
560	6886	17664
561	6897	17648
562	6906	17628
563	6917	17612
564	6928	17597
565	6941	17586
566	6957	17583
567	6973	17579
568	6987	17572
569	6998	17556
570	7009	17541
571	7020	17526
572	7031	17510
573	7043	17498
574	7054	17483
575	7066	17469
576	7077	17455
577	7088	17439
578	7099	17423
579	7111	17409
580	7125	17403
581	7139	17395
582	7152	17384
583	7164	17372
584	7176	17358
585	7187	17344
586	7200	17331
587	7212	17318
588	7222	17302
589	7234	17288
590	7245	17273
591	7255	17256
592	7266	17241
593	7278	17227
594	7293	17221
595	7304	17207
596	7316	17195
597	7328	17181
598	7340	17169
599	7351	17152
600	7361	17135
601	7373	17122
602	7385	17109
603	7396	17095
604	7409	17083
605	7423	17075
606	7435	17063
607	7446	17048
608	7460	17039
609	7471	17026
610	7483	17012
611	7495	16999
612	7507	16986
613	7518	16971
614	7529	16957
615	7542	16947
616	7555	16936
617	7566	16920
618	7578	16907
619	7590	16895
620	7604	16886
621	7621	16883
622	7632	16869
623	7644	16858
624	7659	16850
625	7672	16839
626	7682	16822
627	7693	16808
628	7705	16796
629	7715	16778
630	7726	16763
631	7739	16752
632	7750	16738
633	7761	16722
634	7772	16707
635	7784	16695
636	7796	16682
637	7812	16678
638	7823	16663
639	7835	16650
640	7845	16632
641	7855	16615
642	7864	16598
643	7874	16581
644	7884	16564
645	7894	16546
646	7906	16533
647	7919	16523
648	7931	16511
649	7942	16495
650	7953	16481
651	7966	16470
652	7977	16455
653	7990	16444
654	8002	16432
655	8018	16427
656	8027	16409
657	8038	16395
658	8050	16381
659	8060	16365
660	8071	16351
661	8081	16334
662	8091	16317
663	8102	16302
664	8113	16287
665	8124	16272
666	8135	16259
667	8147	16246
668	8163	16241
669	8174	16227
670	8187	16216
671	8198	16202
672	8209	16187
673	8229	16189
674	8239	16173
675	8249	16157
676	8260	16143
677	8271	16127
678	8288	16124
679	8303	16118
680	8318	16111
681	8333	16104
682	8343	16089
683	8355	16075
684	8372	16072
685	8386	16063
686	8398	16050
687	8410	16037
688	8419	16021
689	8432	16008
690	8444	15996
691	8455	15982
692	8467	15969
693	8479	15957
694	8489	15940
695	8500	15926
696	8512	15913
697	8523	15899
698	8534	15885
699	8545	15870
700	8556	15856
701	8567	15841
702	8579	15828
703	8592	15817
704	8602	15801
705	8614	15789
706	8626	15776
707	8636	15759
708	8647	15746
709	8659	15733
710	8671	15721
711	8682	15705
712	8693	15692
713	8705	15679
714	8716	15664
715	8731	15659
716	8743	15646
717	8754	15631
718	8766	15618
719	8789	15625
720	8890	15771
721	8926	15801
722	8938	15787
723	8953	15779
724	8968	15771
725	8981	15760
726	8992	15746
727	9004	15733
728	9017	15721
729	9029	15708
730	9042	15697
731	9055	15687
732	9067	15673
733	9078	15658
734	9089	15644
735	9102	15632
736	9113	15617
737	9124	15602
738	9136	15590
739	9146	15573
740	9157	15558
741	9168	15544
742	9178	15528
743	9189	15513
744	9201	15499
745	9211	15483
746	9221	15467
747	9232	15454
748	9242	15437
749	9252	15421
750	9263	15406
751	9274	15391
752	9283	15374
753	9293	15357
754	9304	15343
755	9320	15337
756	9330	15321
757	9340	15305
758	9351	15290
759	9361	15274
760	9375	15264
761	9386	15250
762	9397	15236
763	9412	15228
764	9422	15212
765	9433	15197
766	9445	15183
767	9455	15167
768	9466	15154
769	9480	15144
770	9494	15134
771	9505	15120
772	9516	15105
773	9527	15091
774	9538	15076
775	9550	15063
776	9563	15053
777	9574	15038
778	9585	15025
779	9602	15019
780	9619	15014
781	9634	15006
782	9652	15002
783	9665	14990
784	9674	14973
785	9685	14959
786	9696	14945
787	9707	14930
788	9718	14916
789	9733	14907
790	9745	14895
791	9757	14883
792	9771	14873
793	9787	14865
794	9800	14854
795	9817	14850
796	9834	14844
797	9850	14837
798	9866	14830
799	9879	14819
800	9892	14807
801	9902	14792
802	9915	14780
803	9927	14767
804	9940	14756
805	9952	14743
806	9966	14734
807	9979	14722
808	9992	14710
809	10002	14694
810	10015	14683
811	10029	14673
812	10043	14663
813	10054	14649
814	10067	14638
815	10079	14625
816	10091	14611
817	10102	14598
818	10113	14583
819	10127	14573
820	10139	14560
821	10152	14548
822	10162	14534
823	10180	14530
824	10192	14516
825	10204	14503
826	10219	14495
827	10230	14480
828	10242	14467
829	10253	14453
830	10265	14440
831	10276	14425
832	10287	14412
833	10297	14397
834	10308	14382
835	10319	14367
836	10333	14358
837	10344	14344
838	10355	14330
839	10368	14318
840	10380	14305
841	10393	14294
842	10406	14282
843	10419	14270
844	10430	14257
845	10443	14245
846	10457	14236
847	10469	14222
848	10479	14207
849	10492	14195
850	10504	14182
851	10522	14178
852	10535	14166
853	10548	14155
854	10566	14150
855	10578	14136
856	10592	14127
857	10605	14116
858	10617	14103
859	10630	14091
860	10641	14077
861	10655	14067
862	10668	14055
863	10679	14041
864	10696	14035
865	10713	14029
866	10725	14016
867	10738	14004
868	10753	13995
869	10768	13986
870	10783	13978
871	10798	13968
872	10809	13953
873	10822	13943
874	10836	13933
875	10849	13921
876	10863	13910
877	10877	13900
878	10890	13889
879	10904	13878
880	10918	13868
881	10933	13859
882	10953	13855
883	10971	13850
884	10989	13845
885	11006	13838
886	11023	13832
887	11037	13821
888	11052	13812
889	11066	13802
890	11079	13790
891	11092	13778
892	11105	13766
893	11118	13755
894	11133	13745
895	11146	13733
896	11160	13723
897	11175	13714
898	11190	13704
899	11202	13692
900	11252	13725
901	11282	13734
902	11303	13731
903	11348	13758
904	11367	13753
905	11385	13747
906	11411	13751
907	11428	13744
908	11443	13734
909	11465	13733
910	11488	13733
911	11507	13727
912	11527	13724
913	11543	13715
914	11559	13706
915	11573	13695
916	11587	13684
917	11603	13677
918	11622	13671
919	11639	13663
920	11653	13652
921	11666	13640
922	11682	13631
923	11696	13620
924	11708	13606
925	11722	13596
926	11735	13584
927	11749	13573
928	11765	13564
929	11778	13552
930	11794	13542
931	11805	13528
932	11817	13514
933	11827	13499
934	11840	13487
935	11852	13473
936	11863	13459
937	11876	13446
938	11889	13434
939	11901	13420
940	11912	13406
941	11923	13391
942	11934	13377
943	11949	13366
944	11961	13354
945	11977	13344
946	11990	13332
947	12004	13321
948	12017	13309
949	12032	13298
950	12047	13288
951	12060	13276
952	12073	13264
953	12090	13256
954	12102	13243
955	12114	13229
956	12128	13218
957	12142	13206
958	12155	13194
959	12169	13184
960	12183	13172
961	12195	13159
962	12206	13144
963	12222	13135
964	12235	13123
965	12248	13111
966	12263	13100
967	12279	13091
968	12294	13081
969	12310	13072
970	12321	13057
971	12334	13044
972	12347	13032
973	12357	13017
974	12368	13002
975	12380	12989
976	12391	12974
977	12402	12960
978	12415	12947
979	12428	12935
980	12441	12923
981	12452	12908
982	12464	12895
983	12479	12885
984	12491	12871
985	12503	12858
986	12513	12843
987	12524	12829
988	12535	12814
989	12547	12800
990	12559	12787
991	12570	12773
992	12583	12761
993	12595	12748
994	12608	12735
995	12618	12719
996	12630	12706
997	12641	12692
998	12652	12677
999	12664	12664
1000	12678	12653
1001	12694	12643
1002	12710	12634
1003	12721	12620
1004	12733	12606
1005	12746	12594
1006	12759	12582
1007	12774	12571
1008	12788	12560
1009	12803	12549
1010	12815	12536
1011	12826	12522
1012	12838	12508
1013	12848	12494
1014	12859	12479
1015	12871	12466
1016	12882	12451
1017	12893	12437
1018	12905	12423
1019	12919	12412
1020	12930	12398
1021	12940	12383
1022	12953	12371
1023	12964	12357
1024	12979	12346
1025	12990	12331
1026	13001	12317
1027	13013	12304
1028	13024	12290
1029	13035	12276
1030	13046	12262
1031	13059	12249
1032	13073	12237
1033	13083	12222
1034	13103	12216
1035	13113	12202
1036	13125	12188
1037	13138	12176
1038	13149	12162
1039	13160	12148
1040	13173	12136
1041	13187	12124
1042	13198	12110
1043	13209	12096
1044	13220	12081
1045	13235	12071
1046	13251	12061
1047	13265	12050
1048	13284	12043
1049	13294	12028
1050	13306	12015
1051	13318	12001
1052	13330	11988
1053	13342	11974
1054	13353	11961
1055	13367	11949
1056	13379	11936
1057	13392	11924
1058	13405	11911
1059	13418	11899
1060	13431	11887
1061	13443	11873
1062	13454	11859
1063	13466	11846
1064	13481	11836
1065	13494	11823
1066	13506	11810
1067	13517	11796
1068	13530	11784
1069	13541	11770
1070	13553	11756
1071	13565	11743
1072	13576	11729
1073	13589	11716
1074	13603	11705
1075	13615	11692
1076	13628	11679
1077	13644	11669
1078	13655	11655
1079	13668	11643
1080	13683	11632
1081	13700	11623
1082	13714	11612
1083	13728	11601
1084	13740	11587
1085	13753	11575
1086	13768	11564
1087	13785	11555
1088	13796	11541
1089	13808	11528
1090	13820	11514
1091	13833	11502
1092	13845	11489
1093	13858	11476
1094	13869	11463
1095	13882	11450
1096	13894	11436
1097	13906	11423
1098	13933	11423
1099	13945	11410
1100	13958	11397
1101	13969	11383
1102	13981	11370
1103	14036	11392
1104	14111	11429
1105	14124	11416
1106	14137	11404
1107	14149	11390
1108	14161	11377
1109	14173	11364
1110	14185	11351
1111	14198	11338
1112	14213	11327
1113	14232	11319
1114	14247	11308
1115	14261	11296
1116	14274	11284
1117	14285	11270
1118	14297	11256
1119	14310	11243
1120	14322	11230
1121	14332	11215
1122	14346	11203
1123	14359	11190
1124	14372	11178
1125	14383	11164
1126	14396	11152
1127	14410	11140
1128	14422	11126
1129	14434	11113
1130	14445	11099
1131	14458	11086
1132	14470	11073
1133	14481	11058
1134	14493	11045
1135	14506	11033
1136	14520	11021
1137	14534	11009
1138	14545	10995
1139	14560	10984
1140	14575	10972
1141	14588	10960
1142	14600	10947
1143	14612	10933
1144	14628	10923
1145	14639	10909
1146	14652	10896
1147	14662	10882
1148	14674	10868
1149	14686	10854
1150	14697	10841
1151	14709	10827
1152	14720	10813
1153	14731	10799
1154	14741	10785
1155	14753	10771
1156	14766	10758
1157	14776	10744
1158	14787	10730
1159	14798	10716
1160	14809	10702
1161	14820	10688
1162	14831	10673
1163	14842	10660
1164	14853	10646
1165	14867	10633
1166	14878	10620
1167	14890	10606
1168	14900	10592
1169	14912	10579
1170	14922	10564
1171	14934	10551
1172	14947	10538
1173	14957	10524
1174	14969	10510
1175	14982	10498
1176	14995	10485
1177	15006	10471
1178	15019	10459
1179	15032	10446
1180	15044	10433
1181	15056	10419
1182	15069	10407
1183	15084	10396
1184	15099	10384
1185	15111	10371
1186	15122	10357
1187	15134	10344
1188	15146	10331
1189	15159	10318
1190	15175	10308
1191	15186	10294
1192	15200	10282
1193	15214	10270
1194	15228	10258
1195	15242	10246
1196	15256	10234
1197	15274	10225
1198	15286	10212
1199	15299	10199
1200	15311	10186
1201	15322	10172
1202	15332	10158
1203	15345	10145
1204	15356	10131
1205	15368	10117
1206	15379	10104
1207	15394	10093
1208	15407	10080
1209	15419	10067
1210	15431	10054
1211	15443	10041
1212	15456	10027
1213	15468	10014
1214	15480	10001
1215	15492	9988
1216	15503	9974
1217	15513	9960
1218	15525	9947
1219	15536	9933
1220	15547	9919
1221	15560	9906
1222	15573	9894
1223	15585	9881
1224	15596	9867
1225	15609	9854
1226	15622	9841
1227	15632	9827
1228	15644	9814
1229	15656	9801
1230	15669	9788
1231	15680	9774
1232	15691	9760
1233	15703	9747
1234	15714	9734
1235	15726	9720
1236	15738	9707
1237	15749	9693
1238	15761	9680
1239	15773	9667
1240	15783	9653
1241	15794	9639
1242	15805	9625
1243	15817	9612
1244	15827	9598
1245	15839	9584
1246	15850	9571
1247	15862	9558
1248	15874	9545
1249	15887	9532
1250	15900	9520
1251	15913	9507
1252	15926	9494
1253	15939	9482
1254	15952	9469
1255	15966	9457
1256	15977	9444
1257	15987	9429
1258	15999	9416
1259	16009	9402
1260	16020	9388
1261	16031	9375
1262	16041	9360
1263	16052	9347
1264	16064	9333
1265	16073	9319
1266	16083	9305
1267	16094	9291
1268	16105	9277
1269	16117	9264
1270	16130	9251
1271	16140	9237
1272	16150	9223
1273	16160	9209
1274	16172	9196
1275	16183	9182
1276	16194	9168
1277	16206	9155
1278	16218	9142
1279	16230	9129
1280	16240	9115
1281	16254	9103
1282	16269	9091
1283	16280	9078
1284	16293	9065
1285	16303	9052
1286	16314	9038
1287	16328	9026
1288	16339	9012
1289	16350	8998
1290	16362	8985
1291	16376	8974
1292	16387	8960
1293	16398	8946
1294	16408	8933
1295	16419	8919
1296	16431	8906
1297	16446	8894
1298	16458	8881
1299	16468	8867
1300	16479	8854
1301	16491	8841
1302	16502	8827
1303	16513	8813
1304	16525	8801
1305	16536	8787
1306	16548	8774
1307	16561	8762
1308	16572	8748
1309	16584	8735
1310	16597	8722
1311	16608	8709
1312	16618	8695
1313	16629	8681
1314	16640	8668
1315	16655	8656
1316	16678	8649
1317	16719	8651
1318	16762	8654
1319	16776	8642
1320	16791	8630
1321	16801	8616
1322	16811	8602
1323	16823	8589
1324	16833	8575
1325	16846	8563
1326	16859	8550
1327	16870	8536
1328	16881	8523
1329	16893	8510
1330	16902	8495
1331	16914	8482
1332	16926	8469
1333	16936	8455
1334	16947	8442
1335	16959	8428
1336	16970	8415
1337	16980	8401
1338	16992	8388
1339	17002	8374
1340	17013	8360
1341	17023	8347
1342	17033	8332
1343	17043	8319
1344	17055	8306
1345	17066	8292
1346	17078	8279
1347	17090	8266
1348	17101	8252
1349	17111	8238
1350	17122	8225
1351	17132	8211
1352	17144	8198
1353	17154	8184
1354	17165	8170
1355	17176	8157
1356	17188	8144
1357	17200	8131
1358	17210	8117
1359	17221	8104
1360	17233	8091
1361	17242	8077
1362	17254	8063
1363	17264	8050
1364	17275	8036
1365	17286	8023
1366	17297	8009
1367	17307	7996
1368	17317	7982
1369	17327	7968
1370	17338	7954
1371	17349	7941
1372	17359	7927
1373	17370	7914
1374	17380	7900
1375	17392	7887
1376	17403	7874
1377	17415	7860
1378	17425	7847
1379	17436	7833
1380	17447	7820
1381	17457	7806
1382	17468	7793
1383	17479	7779
1384	17490	7766
1385	17502	7753
1386	17513	7740
1387	17522	7726
1388	17537	7714
1389	17552	7702
1390	17564	7690
1391	17574	7676
1392	17586	7663
1393	17597	7650
1394	17608	7636
1395	17619	7623
1396	17631	7610
1397	17640	7596
1398	17650	7582
1399	17662	7569
1400	17672	7556
1401	17683	7542
1402	17695	7529
1403	17705	7515
1404	17715	7502
1405	17727	7489
1406	17737	7475
1407	17750	7463
1408	17762	7450
1409	17772	7436
1410	17782	7423
1411	17794	7409
1412	17803	7396
1413	17814	7383
1414	17826	7370
1415	17837	7356
1416	17854	7345
1417	17865	7332
1418	17876	7319
1419	17886	7305
1420	17898	7292
1421	17910	7280
1422	17920	7266
1423	17932	7253
1424	17944	7240
1425	17956	7227
1426	17967	7214
1427	17978	7201
1428	17988	7187
1429	18000	7175
1430	18011	7161
1431	18021	7148
1432	18032	7134
1433	18042	7121
1434	18054	7108
1435	18066	7095
1436	18077	7082
1437	18089	7069
1438	18099	7056
1439	18111	7043
1440	18124	7030
1441	18142	7020
1442	18152	7006
1443	18164	6993
1444	18175	6980
1445	18187	6968
1446	18198	6954
1447	18209	6941
1448	18220	6928
1449	18231	6915
1450	18243	6902
1451	18254	6889
1452	18265	6876
1453	18276	6863
1454	18289	6850
1455	18300	6837
1456	18311	6824
1457	18323	6811
1458	18334	6798
1459	18345	6785
1460	18357	6772
1461	18367	6759
1462	18378	6745
1463	18389	6732
1464	18400	6719
1465	18411	6706
1466	18422	6693
1467	18434	6680
1468	18445	6667
1469	18457	6654
1470	18468	6641
1471	18478	6628
1472	18489	6615
1473	18499	6601
1474	18509	6587
1475	18519	6574
1476	18529	6561
1477	18540	6548
1478	18552	6535
1479	18561	6521
1480	18572	6508
1481	18584	6495
1482	18596	6482
1483	18612	6471
1484	18625	6459
1485	18636	6446
1486	18648	6433
1487	18660	6420
1488	18673	6408
1489	18685	6395
1490	18697	6382
1491	18709	6370
1492	18721	6357
1493	18732	6344
1494	18744	6331
1495	18756	6319
1496	18767	6306
1497	18780	6293
1498	18792	6280
1499	18804	6268
1500	18814	6254
1501	18824	6241
1502	18836	6228
1503	18849	6216
1504	18860	6203
1505	18871	6190
1506	18883	6177
1507	18893	6164
1508	18908	6152
1509	18920	6139
1510	18936	6128
1511	19006	6134
1512	19021	6122
1513	19036	6110
1514	19052	6099
1515	19064	6086
1516	19078	6074
1517	19089	6061
1518	19101	6048
1519	19113	6035
1520	19124	6022
1521	19136	6009
1522	19149	5997
1523	19162	5985
1524	19174	5972
1525	19184	5959
1526	19195	5946
1527	19206	5932
1528	19217	5919
1529	19228	5906
1530	19240	5893
1531	19255	5882
1532	19271	5870
1533	19280	5857
1534	19296	5845
1535	19309	5832
1536	19321	5820
1537	19332	5807
1538	19342	5793
1539	19352	5780
1540	19362	5767
1541	19373	5754
1542	19384	5741
1543	19394	5727
1544	19404	5714
1545	19415	5701
1546	19426	5688
1547	19436	5675
1548	19452	5663
1549	19463	5650
1550	19474	5637
1551	19485	5624
1552	19496	5611
1553	19507	5598
1554	19518	5585
1555	19528	5572
1556	19544	5560
1557	19555	5547
1558	19565	5534
1559	19575	5521
1560	19586	5508
1561	19596	5494
1562	19606	5481
1563	19615	5468
1564	19626	5455
1565	19636	5442
1566	19651	5430
1567	19662	5417
1568	19674	5404
1569	19686	5391
1570	19696	5378
1571	19707	5365
1572	19717	5352
1573	19727	5339
1574	19738	5326
1575	19755	5314
1576	19769	5302
1577	19780	5289
1578	19791	5276
1579	19803	5264
1580	19813	5251
1581	19824	5238
1582	19834	5224
1583	19845	5211
1584	19857	5199
1585	19869	5186
1586	19879	5173
1587	19889	5160
1588	19901	5147
1589	19911	5134
1590	19922	5121
1591	19932	5108
1592	19942	5095
1593	19952	5082
1594	19963	5069
1595	19974	5056
1596	19986	5043
1597	19996	5030
1598	20006	5017
1599	20017	5004
1600	20027	4991
1601	20038	4978
1602	20055	4966
1603	20067	4954
1604	20078	4941
1605	20089	4928
1606	20100	4915
1607	20111	4902
1608	20121	4889
1609	20132	4876
1610	20142	4863
1611	20153	4850
1612	20166	4838
1613	20178	4825
1614	20190	4813
1615	20202	4800
1616	20213	4787
1617	20224	4774
1618	20235	4762
1619	20248	4749
1620	20260	4737
1621	20272	4724
1622	20285	4712
1623	20299	4699
1624	20311	4687
1625	20323	4674
1626	20335	4662
1627	20349	4649
1628	20364	4637
1629	20374	4624
1630	20385	4611
1631	20396	4599
1632	20407	4586
1633	20416	4573
1634	20427	4560
1635	20437	4547
1636	20448	4534
1637	20462	4522
1638	20475	4509
1639	20485	4496
1640	20495	4483
1641	20504	4470
1642	20514	4457
1643	20525	4444
1644	20535	4431
1645	20546	4418
1646	20555	4405
1647	20566	4392
1648	20579	4380
1649	20593	4368
1650	20602	4355
1651	20613	4342
1652	20624	4329
1653	20633	4316
1654	20643	4303
1655	20654	4290
1656	20665	4277
1657	20675	4264
1658	20685	4251
1659	20695	4238
1660	20706	4226
1661	20716	4213
1662	20728	4200
1663	20745	4188
1664	20759	4176
1665	20769	4163
1666	20780	4151
1667	20792	4138
1668	20802	4125
1669	20815	4113
1670	20826	4100
1671	20837	4087
