iter	Accuracy	MultiClass
511	0.9643063863	0.1549868561
512	0.964209917	0.1548224863
513	0.9644028555	0.1545262603
514	0.9644510901	0.1543043763
515	0.9645957939	0.1540417709
516	0.9644993247	0.1536398668
517	0.9643063863	0.1533347617
518	0.9644028555	0.1529031702
519	0.9646440286	0.1525149852
520	0.9648852016	0.1522750604
521	0.9648852016	0.1521347019
522	0.964836967	0.1520288825
523	0.9651746093	0.1516952088
524	0.9652710785	0.151287452
525	0.9651263747	0.1510070412
526	0.9652710785	0.15061908
527	0.965464017	0.1504062871
528	0.9656087208	0.1502910351
529	0.9655604862	0.1501785623
530	0.9652228439	0.150040665
531	0.9651746093	0.1499642621
532	0.9659463631	0.1496961926
533	0.9657534247	0.1494716355
534	0.9659945977	0.1490421049
535	0.9661875362	0.148770373
536	0.9661875362	0.1486149765
537	0.9663804746	0.1483133924
538	0.9664769439	0.1481217493
539	0.9664769439	0.1479716521
540	0.9663804746	0.1478215902
541	0.9662357708	0.1475658737
542	0.9662357708	0.1474784956
543	0.9662357708	0.1471686565
544	0.9662357708	0.1466227669
545	0.9664769439	0.1464349981
546	0.9663804746	0.1462226528
547	0.9663804746	0.1460142406
548	0.9662840054	0.1458078657
549	0.9662357708	0.1456556134
550	0.9662840054	0.1454834008
551	0.9663804746	0.1453570793
552	0.9662840054	0.145154355
553	0.9662840054	0.1449178452
554	0.9664287092	0.1447086559
555	0.9664287092	0.1445097352
556	0.9665251785	0.1443891604
557	0.9666698823	0.1440221487
558	0.9667663515	0.143788159
559	0.9667663515	0.1436416652
560	0.9667663515	0.1435522734
561	0.9667663515	0.1433755741
562	0.9670075246	0.142947645
563	0.9670557592	0.1428735385
564	0.9671039938	0.1424288167
565	0.9671039938	0.1421455679
566	0.9671522284	0.1419938338
567	0.9672969323	0.1417426511
568	0.9673451669	0.1416834766
569	0.9673934015	0.1416053544
570	0.9673934015	0.1414096486
571	0.9674898707	0.1412600223
572	0.9674898707	0.141082169
573	0.9676345746	0.1408530075
574	0.9674898707	0.1406378712
575	0.9675381053	0.1405766359
576	0.9677792784	0.1403359338
577	0.9678757476	0.1400562531
578	0.967827513	0.1396800208
579	0.9679722169	0.1393306614
580	0.9680686861	0.1392369595
581	0.9680686861	0.1391658676
582	0.9681169207	0.1390143337
583	0.9681651553	0.1389237054
584	0.9680686861	0.1387466763
585	0.9680204515	0.1386786462
586	0.9680686861	0.1383822318
587	0.9680686861	0.1382299442
588	0.9682133899	0.1380812247
589	0.9682133899	0.1379870754
590	0.9681651553	0.1378589522
591	0.9683098592	0.1376486441
592	0.9683098592	0.1374433879
593	0.9682133899	0.1372899345
594	0.9683580938	0.1369832278
595	0.968454563	0.1366520859
596	0.9687439707	0.1363927189
597	0.9688404399	0.1362727918
598	0.9688404399	0.1361165474
599	0.9688404399	0.135942486
600	0.9688886745	0.1358742321
601	0.9686475014	0.135681541
602	0.9687439707	0.1354129533
603	0.9687922053	0.1352899173
604	0.9685992668	0.1351491467
605	0.9688886745	0.1349188429
606	0.9690333784	0.1347496567
607	0.9689851437	0.1346736307
608	0.9691298476	0.1344745687
609	0.969322786	0.1340782582
610	0.9694192553	0.1337257428
611	0.9695639591	0.1333434105
612	0.9696604283	0.1331054523
613	0.9697086629	0.1330168848
614	0.9696604283	0.1328634313
615	0.9697568975	0.1327634882
616	0.9698533668	0.1325473627
617	0.9698533668	0.1323949338
618	0.9699980706	0.132062944
619	0.969949836	0.1318408717
620	0.969949836	0.1317703332
621	0.9700463052	0.1314803839
622	0.9701910091	0.1312896475
623	0.9703357129	0.1310350851
624	0.9706251206	0.1307958315
